url;date;user;retweetedTweetUrl;retweetedTweetUser;mentionedUsers
https://twitter.com/bagerich_type/status/1554000983046631425;08/01/2022;bagerich_type;;;
https://twitter.com/MadJack06652238/status/1554000968295264256;08/01/2022;MadJack06652238;;;
https://twitter.com/puncak_komedi/status/1554000919133831169;08/01/2022;puncak_komedi;;;
https://twitter.com/keponewsdotcom/status/1554000833016209409;08/01/2022;keponewsdotcom;;;
https://twitter.com/PRBogor/status/1554000783137730560;08/01/2022;PRBogor;;;
https://twitter.com/David_44_artwrk/status/1554000707019190272;08/01/2022;David_44_artwrk;;;
https://twitter.com/kitaamatisaja/status/1554000651616911360;08/01/2022;kitaamatisaja;;;secgron
https://twitter.com/Cap_Tikus69/status/1554000628590215169;08/01/2022;Cap_Tikus69;;;
https://twitter.com/MadJack06652238/status/1554000522260398080;08/01/2022;MadJack06652238;;;
https://twitter.com/dndtirani/status/1554000508398239744;08/01/2022;dndtirani;;;
https://twitter.com/TeaRi23/status/1554000493197885441;08/01/2022;TeaRi23;;;
https://twitter.com/abate_luke/status/1554000385345392640;08/01/2022;abate_luke;;;
https://twitter.com/dndtirani/status/1554000369663225856;08/01/2022;dndtirani;;;
https://twitter.com/sedang_depresi/status/1554000367792566272;08/01/2022;sedang_depresi;;;
https://twitter.com/0ra_penting/status/1554000365976440832;08/01/2022;0ra_penting;;;
https://twitter.com/fatihriza36/status/1554000329988927488;08/01/2022;fatihriza36;;;
https://twitter.com/dndtirani/status/1554000266697261058;08/01/2022;dndtirani;;;
https://twitter.com/dndtirani/status/1554000164675014656;08/01/2022;dndtirani;;;
https://twitter.com/dndtirani/status/1554000101731074048;08/01/2022;dndtirani;;;
https://twitter.com/hoshiyumee/status/1554000047414513665;08/01/2022;hoshiyumee;;;
https://twitter.com/revolusi_moral/status/1554000013067714560;08/01/2022;revolusi_moral;;;"cybsquad_,kemkominfo"
https://twitter.com/bayutokyo/status/1554000011439927296;08/01/2022;bayutokyo;;;kemkominfo
https://twitter.com/Regaaji_/status/1553999989809893377;08/01/2022;Regaaji_;;;
https://twitter.com/dndtirani/status/1553999982466076672;08/01/2022;dndtirani;;;
https://twitter.com/elrzsury/status/1553999888626905088;08/01/2022;elrzsury;;;
https://twitter.com/dndtirani/status/1553999879151972352;08/01/2022;dndtirani;;;
https://twitter.com/dndtirani/status/1553999798982029312;08/01/2022;dndtirani;;;
https://twitter.com/milagraciella/status/1553999785765785601;08/01/2022;milagraciella;;;
https://twitter.com/almaaa1227/status/1553999553744932864;08/01/2022;almaaa1227;;;
https://twitter.com/dndtirani/status/1553999551803301888;08/01/2022;dndtirani;;;
https://twitter.com/dndtirani/status/1553999413085106177;08/01/2022;dndtirani;;;
https://twitter.com/catperku/status/1553999368956493824;08/01/2022;catperku;;;
https://twitter.com/dndtirani/status/1553999331182931968;08/01/2022;dndtirani;;;
https://twitter.com/AljiGelar/status/1553999152732078080;08/01/2022;AljiGelar;;;catperku
https://twitter.com/bocahpedas/status/1553999147098710016;08/01/2022;bocahpedas;;;
https://twitter.com/tokonfline/status/1553999119970054145;08/01/2022;tokonfline;;;
https://twitter.com/dyta0303/status/1553998990814760960;08/01/2022;dyta0303;;;OmegaF1998
https://twitter.com/Zee_Takegami59/status/1553998849756106753;08/01/2022;Zee_Takegami59;;;
https://twitter.com/Tashoajaa/status/1553998693006966784;08/01/2022;Tashoajaa;;;
https://twitter.com/Agung9466/status/1553998662652788736;08/01/2022;Agung9466;;;tilehopper
https://twitter.com/ShiokudaGroup1/status/1553998604221575168;08/01/2022;ShiokudaGroup1;;;
https://twitter.com/almaaa1227/status/1553998494783795200;08/01/2022;almaaa1227;;;
https://twitter.com/ShiokudaGroup1/status/1553998486185463808;08/01/2022;ShiokudaGroup1;;;
https://twitter.com/InfoBelanja16/status/1553998461762015233;08/01/2022;InfoBelanja16;;;
https://twitter.com/belaIndonesiaID/status/1553998455315759104;08/01/2022;belaIndonesiaID;;;
https://twitter.com/Zee_Takegami59/status/1553998283353165824;08/01/2022;Zee_Takegami59;;;
https://twitter.com/ianjuno26/status/1553998256207974401;08/01/2022;ianjuno26;;;
https://twitter.com/Ayo_indocom/status/1553998093112131584;08/01/2022;Ayo_indocom;;;
https://twitter.com/catperku/status/1553998088414498816;08/01/2022;catperku;;;
https://twitter.com/chgty98/status/1553998063395409924;08/01/2022;chgty98;;;
https://twitter.com/belaIndonesiaID/status/1553998034484498433;08/01/2022;belaIndonesiaID;;;
https://twitter.com/dndtirani/status/1553997989332795393;08/01/2022;dndtirani;;;
https://twitter.com/ayobandungcom/status/1553997901700902918;08/01/2022;ayobandungcom;;;
https://twitter.com/TaryKrissano/status/1553997889290268672;08/01/2022;TaryKrissano;;;
https://twitter.com/robotsiang/status/1553997852069638144;08/01/2022;robotsiang;;;
https://twitter.com/dndtirani/status/1553997796143157250;08/01/2022;dndtirani;;;
https://twitter.com/HarlanMuhamad/status/1553997780560924673;08/01/2022;HarlanMuhamad;;;Stakof
https://twitter.com/abate_luke/status/1553997718762074112;08/01/2022;abate_luke;;;
https://twitter.com/belaIndonesiaID/status/1553997620234063872;08/01/2022;belaIndonesiaID;;;kemkominfo
https://twitter.com/catperku/status/1553997618623041536;08/01/2022;catperku;;;
https://twitter.com/MadJack06652238/status/1553997459936137216;08/01/2022;MadJack06652238;;;
https://twitter.com/boboibo02112116/status/1553997443460923394;08/01/2022;boboibo02112116;;;
https://twitter.com/belaIndonesiaID/status/1553997387697655808;08/01/2022;belaIndonesiaID;;;
https://twitter.com/jalansendu_/status/1553997363332927489;08/01/2022;jalansendu_;;;
https://twitter.com/ichsanarif1/status/1553997338565234690;08/01/2022;ichsanarif1;;;geloraco
https://twitter.com/AditStyle01/status/1553997234991013888;08/01/2022;AditStyle01;;;
https://twitter.com/kocaktogel/status/1553997095258193923;08/01/2022;kocaktogel;;;
https://twitter.com/teleeboot/status/1553997071392571392;08/01/2022;teleeboot;;;
https://twitter.com/dndtirani/status/1553997033522200577;08/01/2022;dndtirani;;;
https://twitter.com/rozi_alwi/status/1553996866672398337;08/01/2022;rozi_alwi;;;
https://twitter.com/almaaa1227/status/1553996831247327235;08/01/2022;almaaa1227;;;
https://twitter.com/hanafi_sss/status/1553996770472251392;08/01/2022;hanafi_sss;;;
https://twitter.com/fazadragonhart/status/1553996709499248640;08/01/2022;fazadragonhart;;;
https://twitter.com/satu_viral/status/1553996683356164096;08/01/2022;satu_viral;;;
https://twitter.com/catperku/status/1553996586937593856;08/01/2022;catperku;;;kemkominfo
https://twitter.com/HarlanMuhamad/status/1553996405089349633;08/01/2022;HarlanMuhamad;;;ndagels
https://twitter.com/bitlyex/status/1553996299728732160;08/01/2022;bitlyex;;;
https://twitter.com/listproduk/status/1553996285979463680;08/01/2022;listproduk;;;
https://twitter.com/Gorajuara/status/1553996211081777153;08/01/2022;Gorajuara;;;
https://twitter.com/David_44_artwrk/status/1553996204811268096;08/01/2022;David_44_artwrk;;;
https://twitter.com/Kozera7575/status/1553996027836788736;08/01/2022;Kozera7575;;;
https://twitter.com/Teguh_Ikhlas/status/1553995981200687104;08/01/2022;Teguh_Ikhlas;;;
https://twitter.com/lyreen0/status/1553995886094864384;08/01/2022;lyreen0;;;ChangeOrg_ID
https://twitter.com/abdurah26718123/status/1553995834249089024;08/01/2022;abdurah26718123;;;
https://twitter.com/bitlyex/status/1553995644737843202;08/01/2022;bitlyex;;;
https://twitter.com/abdurrozaqMA/status/1553995509810884608;08/01/2022;abdurrozaqMA;;;
https://twitter.com/beritakristen_/status/1553995441385402368;08/01/2022;beritakristen_;;;
https://twitter.com/kamu_miapah/status/1553995417440100352;08/01/2022;kamu_miapah;;;
https://twitter.com/almaaa1227/status/1553995185670856704;08/01/2022;almaaa1227;;;
https://twitter.com/BilSabil13/status/1553995076774219776;08/01/2022;BilSabil13;;;
https://twitter.com/kamu_miapah/status/1553994958058958848;08/01/2022;kamu_miapah;;;
https://twitter.com/niniesrina/status/1553994905105895425;08/01/2022;niniesrina;;;
https://twitter.com/AditStyle01/status/1553994898713354240;08/01/2022;AditStyle01;;;Ybvier
https://twitter.com/MadJack06652238/status/1553994888752275456;08/01/2022;MadJack06652238;;;
https://twitter.com/hoshiyumee/status/1553994764931850240;08/01/2022;hoshiyumee;;;
https://twitter.com/Iyan3012/status/1553994725111508992;08/01/2022;Iyan3012;;;
https://twitter.com/AdiSantoza/status/1553994655443734528;08/01/2022;AdiSantoza;;;
https://twitter.com/dndtirani/status/1553994591858487296;08/01/2022;dndtirani;;;
https://twitter.com/dndtirani/status/1553994450103578625;08/01/2022;dndtirani;;;
https://twitter.com/bazzierstudio/status/1553994408478928896;08/01/2022;bazzierstudio;;;
https://twitter.com/Aurora15016627/status/1553994311741874177;08/01/2022;Aurora15016627;;;
https://twitter.com/dndtirani/status/1553994287251333120;08/01/2022;dndtirani;;;
https://twitter.com/RayzizC/status/1553994166132125697;08/01/2022;RayzizC;;;akunkelima212
https://twitter.com/MeeLooParadise/status/1553994155558256641;08/01/2022;MeeLooParadise;;;ChangeOrg_ID
https://twitter.com/ajierakita_dewa/status/1553994123405049856;08/01/2022;ajierakita_dewa;;;
https://twitter.com/Anibukanrhoma/status/1553994080069115904;08/01/2022;Anibukanrhoma;;;
https://twitter.com/bazzierstudio/status/1553994040932048896;08/01/2022;bazzierstudio;;;
https://twitter.com/abate_luke/status/1553993911508410368;08/01/2022;abate_luke;;;
https://twitter.com/Agung9466/status/1553993899781529600;08/01/2022;Agung9466;;;
https://twitter.com/MadJack06652238/status/1553993883490877441;08/01/2022;MadJack06652238;;;
https://twitter.com/ridwan_luhur/status/1553993769628110848;08/01/2022;ridwan_luhur;;;
https://twitter.com/LixCLrt/status/1553993717937504257;08/01/2022;LixCLrt;;;"KompasTV,kemkominfo"
https://twitter.com/almaaa1227/status/1553993533874262016;08/01/2022;almaaa1227;;;
https://twitter.com/biolahitam/status/1553993462772420608;08/01/2022;biolahitam;;;
https://twitter.com/fatihriza36/status/1553993433303240705;08/01/2022;fatihriza36;;;
https://twitter.com/BilSabil13/status/1553993224540131328;08/01/2022;BilSabil13;;;
https://twitter.com/nvparagirl/status/1553993219477671937;08/01/2022;nvparagirl;;;
https://twitter.com/essaaustadila11/status/1553993153572507648;08/01/2022;essaaustadila11;;;
https://twitter.com/MadJack06652238/status/1553992982059438080;08/01/2022;MadJack06652238;;;
https://twitter.com/NocturnAlpha/status/1553992963633852416;08/01/2022;NocturnAlpha;;;
https://twitter.com/khssmr/status/1553992868024332288;08/01/2022;khssmr;;;
https://twitter.com/iskandarsengit/status/1553992854321565696;08/01/2022;iskandarsengit;;;franzanth
https://twitter.com/rxxvvxxn/status/1553992637166010369;08/01/2022;rxxvvxxn;;;
https://twitter.com/fakihawe/status/1553992619243753474;08/01/2022;fakihawe;;;
https://twitter.com/kirxcy/status/1553992448736886784;08/01/2022;kirxcy;;;kemkominfo
https://twitter.com/21BeritaTerkini/status/1553992293274636289;08/01/2022;21BeritaTerkini;;;kemkominfo
https://twitter.com/rxxvvxxn/status/1553992213008625664;08/01/2022;rxxvvxxn;;;
https://twitter.com/bangwinissimo/status/1553992176618549248;08/01/2022;bangwinissimo;;;
https://twitter.com/RafaelVanIrfan/status/1553992092841816064;08/01/2022;RafaelVanIrfan;;;
https://twitter.com/Variable_7/status/1553991994942169088;08/01/2022;Variable_7;;;Darryl92282635
https://twitter.com/nvparagirl/status/1553991894115368960;08/01/2022;nvparagirl;;;
https://twitter.com/davinhanif/status/1553991797734801409;08/01/2022;davinhanif;;;
https://twitter.com/wincayyy/status/1553991748288155648;08/01/2022;wincayyy;;;
https://twitter.com/aithlinnn/status/1553991698187169792;08/01/2022;aithlinnn;;;
https://twitter.com/KeretaTuhan/status/1553991666792792064;08/01/2022;KeretaTuhan;;;
https://twitter.com/almaaa1227/status/1553991623775621120;08/01/2022;almaaa1227;;;
https://twitter.com/David_44_artwrk/status/1553991550429892608;08/01/2022;David_44_artwrk;;;
https://twitter.com/FriFreeman/status/1553991518209429504;08/01/2022;FriFreeman;;;
https://twitter.com/RafaelVanIrfan/status/1553991495921057792;08/01/2022;RafaelVanIrfan;;;
https://twitter.com/Minecraftindon6/status/1553991414501244928;08/01/2022;Minecraftindon6;;;
https://twitter.com/bitlyex/status/1553991365213958144;08/01/2022;bitlyex;;;
https://twitter.com/anwarfantomas/status/1553991205654269953;08/01/2022;anwarfantomas;;;
https://twitter.com/PrioriDev/status/1553991205218033664;08/01/2022;PrioriDev;;;
https://twitter.com/murianewscom/status/1553991175152906241;08/01/2022;murianewscom;;;
https://twitter.com/RafaelVanIrfan/status/1553991144971042817;08/01/2022;RafaelVanIrfan;;;
https://twitter.com/JetHaydon/status/1553991084862484481;08/01/2022;JetHaydon;;;kemkominfo
https://twitter.com/KennyFIDN007/status/1553991069955756032;08/01/2022;KennyFIDN007;;;
https://twitter.com/masterinternet6/status/1553991051504865280;08/01/2022;masterinternet6;;;"amd_abitia,jokowi"
https://twitter.com/MadJack06652238/status/1553991046060974081;08/01/2022;MadJack06652238;;;
https://twitter.com/tamerlane9470/status/1553991036082348032;08/01/2022;tamerlane9470;;;
https://twitter.com/Muhamma21085766/status/1553991032223973376;08/01/2022;Muhamma21085766;;;kemkominfo
https://twitter.com/mywitchcultblr/status/1553991027169472512;08/01/2022;mywitchcultblr;;;Unair_Official
https://twitter.com/Yuzukyuu/status/1553991019209031681;08/01/2022;Yuzukyuu;;;
https://twitter.com/kocaktogel/status/1553990957867343872;08/01/2022;kocaktogel;;;
https://twitter.com/ryandekti/status/1553990940502548480;08/01/2022;ryandekti;;;"kemkominfo,kemkominfo"
https://twitter.com/Berita_Orbit/status/1553990906507776000;08/01/2022;Berita_Orbit;;;
https://twitter.com/febriraidzz/status/1553990892159385601;08/01/2022;febriraidzz;;;
https://twitter.com/tamerlane9470/status/1553990884403736576;08/01/2022;tamerlane9470;;;
https://twitter.com/n_ahmad234/status/1553990859993264128;08/01/2022;n_ahmad234;;;
https://twitter.com/Agung9466/status/1553990774135656448;08/01/2022;Agung9466;;;
https://twitter.com/dlx_slot/status/1553990768091873280;08/01/2022;dlx_slot;;;
https://twitter.com/MrLaperth/status/1553990757865820162;08/01/2022;MrLaperth;;;
https://twitter.com/Kontol552/status/1553990731445854208;08/01/2022;Kontol552;;;
https://twitter.com/bitlyex/status/1553990709694590977;08/01/2022;bitlyex;;;
https://twitter.com/RafaelVanIrfan/status/1553990694230175744;08/01/2022;RafaelVanIrfan;;;
https://twitter.com/dekorpedia/status/1553990576541876225;08/01/2022;dekorpedia;;;
https://twitter.com/iam_ackermann/status/1553990573010272256;08/01/2022;iam_ackermann;;;
https://twitter.com/Berita_Orbit/status/1553990552525291521;08/01/2022;Berita_Orbit;;;
https://twitter.com/David_44_artwrk/status/1553990515980267523;08/01/2022;David_44_artwrk;;;
https://twitter.com/bitlyex/status/1553990459152019456;08/01/2022;bitlyex;;;
https://twitter.com/pradenaa/status/1553990432136212480;08/01/2022;pradenaa;;;
https://twitter.com/adiputra_arnaz/status/1553990324649078784;08/01/2022;adiputra_arnaz;;;
https://twitter.com/daifukuart/status/1553990280876986368;08/01/2022;daifukuart;;;
https://twitter.com/mayarose26/status/1553990277123424261;08/01/2022;mayarose26;;;ChangeOrg_ID
https://twitter.com/amberegulgelap/status/1553990238997213184;08/01/2022;amberegulgelap;;;kemkominfo
https://twitter.com/CiwanOri/status/1553990171401818112;08/01/2022;CiwanOri;;;
https://twitter.com/mywitchcultblr/status/1553990152275472387;08/01/2022;mywitchcultblr;;;henrysubiakto
https://twitter.com/streamjojisong/status/1553990051759259648;08/01/2022;streamjojisong;;;
https://twitter.com/__nisrinafsh/status/1553990041487020034;08/01/2022;__nisrinafsh;;;henrysubiakto
https://twitter.com/almaaa1227/status/1553989956292341760;08/01/2022;almaaa1227;;;
https://twitter.com/n_ahmad234/status/1553989926643179520;08/01/2022;n_ahmad234;;;
https://twitter.com/SekedarTeman9/status/1553989903800680450;08/01/2022;SekedarTeman9;;;
https://twitter.com/ArieruArthurr/status/1553989728697217025;08/01/2022;ArieruArthurr;;;
https://twitter.com/RafaelVanIrfan/status/1553989657415004160;08/01/2022;RafaelVanIrfan;;;
https://twitter.com/drawnsleep/status/1553989586216718337;08/01/2022;drawnsleep;;;
https://twitter.com/fatihriza36/status/1553989562493333506;08/01/2022;fatihriza36;;;
https://twitter.com/Kontol552/status/1553989537239482368;08/01/2022;Kontol552;;;
https://twitter.com/Ald9036/status/1553989497678770176;08/01/2022;Ald9036;;;
https://twitter.com/mywitchcultblr/status/1553989432469905408;08/01/2022;mywitchcultblr;;;
https://twitter.com/floating_otter/status/1553989317068193792;08/01/2022;floating_otter;;;
https://twitter.com/RafaelVanIrfan/status/1553989284105195525;08/01/2022;RafaelVanIrfan;;;
https://twitter.com/MadJack06652238/status/1553989278673555456;08/01/2022;MadJack06652238;;;
https://twitter.com/Twittan_Setan/status/1553989224570818561;08/01/2022;Twittan_Setan;;;
https://twitter.com/KeaveKen/status/1553989178878177280;08/01/2022;KeaveKen;;;
https://twitter.com/daprangs/status/1553988909347926016;08/01/2022;daprangs;;;
https://twitter.com/FraksiRakyatID/status/1553988870781505536;08/01/2022;FraksiRakyatID;;;
https://twitter.com/zenux_bm/status/1553988845053419520;08/01/2022;zenux_bm;;;
https://twitter.com/HidayatNatari/status/1553988832504479745;08/01/2022;HidayatNatari;;;
https://twitter.com/RafaelVanIrfan/status/1553988824698859521;08/01/2022;RafaelVanIrfan;;;
https://twitter.com/IK_Mabeos/status/1553988762618642433;08/01/2022;IK_Mabeos;;;
https://twitter.com/toko_weboo/status/1553988726031732736;08/01/2022;toko_weboo;;;
https://twitter.com/p_bintan/status/1553988662291234822;08/01/2022;p_bintan;;;
https://twitter.com/DDemodor/status/1553988650433941505;08/01/2022;DDemodor;;;
https://twitter.com/abate_luke/status/1553988604552105985;08/01/2022;abate_luke;;;
https://twitter.com/RafaelVanIrfan/status/1553988583958392832;08/01/2022;RafaelVanIrfan;;;
https://twitter.com/bangwinissimo/status/1553988581076611072;08/01/2022;bangwinissimo;;;DamarJuniarto
https://twitter.com/deactdulu/status/1553988120814972928;08/01/2022;deactdulu;;;ndagels
https://twitter.com/BaschaBermain/status/1553988117308198912;08/01/2022;BaschaBermain;;;
https://twitter.com/RafaelVanIrfan/status/1553988032960729088;08/01/2022;RafaelVanIrfan;;;
https://twitter.com/DhaninovicMcDo1/status/1553988031841185792;08/01/2022;DhaninovicMcDo1;;;
https://twitter.com/mayarose26/status/1553987975817871360;08/01/2022;mayarose26;;;
https://twitter.com/hutanto_iqbal/status/1553987915138871296;08/01/2022;hutanto_iqbal;;;
https://twitter.com/habitaee/status/1553987832657903616;08/01/2022;habitaee;;;
https://twitter.com/daprangs/status/1553987702361509889;08/01/2022;daprangs;;;kemkominfo
https://twitter.com/PrioriDev/status/1553987686893232129;08/01/2022;PrioriDev;;;
https://twitter.com/m_fareza15/status/1553987664470511616;08/01/2022;m_fareza15;;;
https://twitter.com/sampurrie/status/1553987650100477952;08/01/2022;sampurrie;;;
https://twitter.com/0xirfn/status/1553987644945997824;08/01/2022;0xirfn;;;
https://twitter.com/ADL_696/status/1553987635085213696;08/01/2022;ADL_696;;;
https://twitter.com/GeopolitikD/status/1553987618244681728;08/01/2022;GeopolitikD;;;radaraktual
https://twitter.com/minamishiho1/status/1553987599509102594;08/01/2022;minamishiho1;;;
https://twitter.com/abjadbiru/status/1553987586846511104;08/01/2022;abjadbiru;;;kemkominfo
https://twitter.com/fikri_000/status/1553987555191767040;08/01/2022;fikri_000;;;
https://twitter.com/RafaelVanIrfan/status/1553987505430867969;08/01/2022;RafaelVanIrfan;;;
https://twitter.com/ExploiTimes/status/1553987459238617089;08/01/2022;ExploiTimes;;;
https://twitter.com/niniesrina/status/1553987445040898049;08/01/2022;niniesrina;;;
https://twitter.com/_arizal/status/1553987444399230976;08/01/2022;_arizal;;;
https://twitter.com/mayarose26/status/1553987226664828928;08/01/2022;mayarose26;;;
https://twitter.com/samueljudea/status/1553987162907226112;08/01/2022;samueljudea;;;
https://twitter.com/FriGbf/status/1553987159690190848;08/01/2022;FriGbf;;;
https://twitter.com/beyondfuck21/status/1553987155844034560;08/01/2022;beyondfuck21;;;
https://twitter.com/MakmurAgani/status/1553987135572946944;08/01/2022;MakmurAgani;;;
https://twitter.com/GeopolitikD/status/1553987106950696961;08/01/2022;GeopolitikD;;;radaraktual
https://twitter.com/menoobee/status/1553987010414596096;08/01/2022;menoobee;;;kemkominfo
https://twitter.com/kukuhsaputro_/status/1553986948749873152;08/01/2022;kukuhsaputro_;;;secgron
https://twitter.com/mryntosyahputra/status/1553986905351417857;08/01/2022;mryntosyahputra;;;"kemkominfo,ReceinAja,recehtapisayng,RecehEverywhere,NUgarislucu"
https://twitter.com/rxxvvxxn/status/1553986877862330370;08/01/2022;rxxvvxxn;;;
https://twitter.com/buluskekaring/status/1553986854529409024;08/01/2022;buluskekaring;;;
https://twitter.com/lucasu_san/status/1553986547187212289;08/01/2022;lucasu_san;;;
https://twitter.com/bitlyex/status/1553986524483833856;08/01/2022;bitlyex;;;
https://twitter.com/uninternfess_/status/1553986427548905472;08/01/2022;uninternfess_;;;
https://twitter.com/ArieruArthurr/status/1553986424210608128;08/01/2022;ArieruArthurr;;;
https://twitter.com/mywitchcultblr/status/1553986378374950913;08/01/2022;mywitchcultblr;;;
https://twitter.com/arc_romadhoni/status/1553986367491026944;08/01/2022;arc_romadhoni;;;
https://twitter.com/KimiVanesha/status/1553986200934879232;08/01/2022;KimiVanesha;;;
https://twitter.com/InterwinID/status/1553986196774080512;08/01/2022;InterwinID;;;InterwinID
https://twitter.com/mayarose26/status/1553986149517238273;08/01/2022;mayarose26;;;
https://twitter.com/kukuhsaputro_/status/1553986116621021184;08/01/2022;kukuhsaputro_;;;DJPPIKominfo
https://twitter.com/MayooYB11/status/1553986047985733633;08/01/2022;MayooYB11;;;
https://twitter.com/bitlyex/status/1553985980629417984;08/01/2022;bitlyex;;;
https://twitter.com/mywitchcultblr/status/1553985870830530560;08/01/2022;mywitchcultblr;;;
https://twitter.com/gokaree/status/1553985822575464448;08/01/2022;gokaree;;;memefess
https://twitter.com/nvparagirl/status/1553985740123475969;08/01/2022;nvparagirl;;;
https://twitter.com/ajiaja08/status/1553985727662362626;08/01/2022;ajiaja08;;;
https://twitter.com/king_salvador21/status/1553985629138350080;08/01/2022;king_salvador21;;;
https://twitter.com/teapartyp14/status/1553985536951721984;08/01/2022;teapartyp14;;;
https://twitter.com/MadJack06652238/status/1553985298887213056;08/01/2022;MadJack06652238;;;kemkominfo
https://twitter.com/_AfsalMuhammad/status/1553985294432874496;08/01/2022;_AfsalMuhammad;;;
https://twitter.com/RafaelVanIrfan/status/1553985292281184256;08/01/2022;RafaelVanIrfan;;;
https://twitter.com/RafaelVanIrfan/status/1553985243342077952;08/01/2022;RafaelVanIrfan;;;
https://twitter.com/nietha_kopa/status/1553985198450409473;08/01/2022;nietha_kopa;;;
https://twitter.com/RaffiAditya998/status/1553985058523951105;08/01/2022;RaffiAditya998;;;"PJL19320382,Steam,PayPal"
https://twitter.com/Ari_hardianayah/status/1553985054308646913;08/01/2022;Ari_hardianayah;;;
https://twitter.com/masjokop27/status/1553984980396933121;08/01/2022;masjokop27;;;kemkominfo
https://twitter.com/NocturnAlpha/status/1553984909018275840;08/01/2022;NocturnAlpha;;;
https://twitter.com/Epic7A/status/1553984890106163200;08/01/2022;Epic7A;;;
https://twitter.com/choiaengdoo/status/1553984815846035457;08/01/2022;choiaengdoo;;;
https://twitter.com/LancersPhantom/status/1553984789719715840;08/01/2022;LancersPhantom;;;
https://twitter.com/debbie_arysandi/status/1553984785860947970;08/01/2022;debbie_arysandi;;;
https://twitter.com/Time4Peace23/status/1553984677714993152;08/01/2022;Time4Peace23;;;
https://twitter.com/_0x1tmraev/status/1553984661202042880;08/01/2022;_0x1tmraev;;;
https://twitter.com/Lemboade8/status/1553984598463221762;08/01/2022;Lemboade8;;;
https://twitter.com/OfficialOMEGA89/status/1553984563567030277;08/01/2022;OfficialOMEGA89;;;
https://twitter.com/abate_luke/status/1553984444742004736;08/01/2022;abate_luke;;;
https://twitter.com/casthalia10/status/1553984340383907840;08/01/2022;casthalia10;;;
https://twitter.com/icatwps/status/1553984302282854401;08/01/2022;icatwps;;;
https://twitter.com/David_44_artwrk/status/1553984251833360384;08/01/2022;David_44_artwrk;;;
https://twitter.com/Alexander97Kat/status/1553984216769400832;08/01/2022;Alexander97Kat;;;
https://twitter.com/dodee_artwork/status/1553984127703351297;08/01/2022;dodee_artwork;;;kominfo
https://twitter.com/Daveyoct/status/1553984085743116289;08/01/2022;Daveyoct;;;kemkominfo
https://twitter.com/reallllalim/status/1553984072443015170;08/01/2022;reallllalim;;;kominfo
https://twitter.com/JNursiyono/status/1553983952528248834;08/01/2022;JNursiyono;;;
https://twitter.com/silenceman16/status/1553983901122850816;08/01/2022;silenceman16;;;
https://twitter.com/OllyGangga/status/1553983870961598464;08/01/2022;OllyGangga;;;"secgron,rednesia"
https://twitter.com/death_shitz/status/1553983833229651968;08/01/2022;death_shitz;;;
https://twitter.com/de_serpis/status/1553983819740741632;08/01/2022;de_serpis;;;
https://twitter.com/jakcityzen/status/1553983732104953856;08/01/2022;jakcityzen;;;
https://twitter.com/FriGbf/status/1553983701557874688;08/01/2022;FriGbf;;;TirtoID
https://twitter.com/mywitchcultblr/status/1553983511844925440;08/01/2022;mywitchcultblr;;;
https://twitter.com/henny_blom/status/1553983350314254336;08/01/2022;henny_blom;;;"LBH_Jakarta,PayPal,KPK_RI,jokowi"
https://twitter.com/HWormix/status/1553983323210362880;08/01/2022;HWormix;;;
https://twitter.com/miraclefeeltjes/status/1553983230944378880;08/01/2022;miraclefeeltjes;;;kemkominfo
https://twitter.com/SBA993/status/1553983092557508608;08/01/2022;SBA993;;;
https://twitter.com/uneeddiss/status/1553982976895041536;08/01/2022;uneeddiss;;;
https://twitter.com/mywitchcultblr/status/1553982941314764800;08/01/2022;mywitchcultblr;;;
https://twitter.com/koko_hage/status/1553982853326970882;08/01/2022;koko_hage;;;
https://twitter.com/Hiyyup/status/1553982815632764929;08/01/2022;Hiyyup;;;
https://twitter.com/SO_fun33/status/1553982724561457152;08/01/2022;SO_fun33;;;
https://twitter.com/Selviya37854812/status/1553982643058143232;08/01/2022;Selviya37854812;;;
https://twitter.com/rivaldiagss/status/1553982613802856448;08/01/2022;rivaldiagss;;;
https://twitter.com/uneeddiss/status/1553982487185211392;08/01/2022;uneeddiss;;;
https://twitter.com/mhdkl_/status/1553982448882839552;08/01/2022;mhdkl_;;;
https://twitter.com/dariuschris/status/1553982254422327298;08/01/2022;dariuschris;;;nuicemedia
https://twitter.com/MrBekalicky89/status/1553982131092996096;08/01/2022;MrBekalicky89;;;kemkominfo
https://twitter.com/amd_abitia/status/1553982097546551296;08/01/2022;amd_abitia;;;jokowi
https://twitter.com/misteriyan_/status/1553982091422879744;08/01/2022;misteriyan_;;;
https://twitter.com/itszaelany_/status/1553982070325514240;08/01/2022;itszaelany_;;;
https://twitter.com/Nyan_nekooo/status/1553982052592406529;08/01/2022;Nyan_nekooo;;;"secgron,kemkominfo"
https://twitter.com/estercute20/status/1553982021479047169;08/01/2022;estercute20;;;kemkominfo
https://twitter.com/makhluklauttt/status/1553981791194583040;08/01/2022;makhluklauttt;;;
https://twitter.com/yuukizure/status/1553981639885484033;08/01/2022;yuukizure;;;
https://twitter.com/akwanrobin20/status/1553981628728606721;08/01/2022;akwanrobin20;;;
https://twitter.com/mywitchcultblr/status/1553981585384300545;08/01/2022;mywitchcultblr;;;
https://twitter.com/bellaanas99/status/1553981573854543873;08/01/2022;bellaanas99;;;
